validation_pair_id,evidence_source,condition_group,disease_local_global_id,disease_label,disease_mesh,drug_local_id,drug_name,drugbank_id,gene_symbols,gene_entrez_ids,pool_rows,evidence_classification,condition_match_kind,supporting_record_ids,supporting_phases,supporting_statuses,source_urls,manual_reason,automatic_trial_count,hanami_prefilter_median_top_percent
0877027158f83972c972,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,849,vilazodone,DB06684,DRD2; HTR1A; SLC6A4; DRD3,1813; 3350; 6532; 1814,17812;18961;29701;30483,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00285376;NCT00290914;NCT00644358;NCT00683592;NCT01742832;NCT01878292;NCT02015546;NCT02372799;NCT02436239,PHASE2;PHASE3,,,,9,9.826
a8c0d8b828a54d83550d,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,922,vortioxetine,DB09068,HTR2A; HTR1A; ADRB1; HTR2C; SLC6A4; HTR1B; HTR7,3356; 3350; 153; 3358; 6532; 3351; 3363,600;5307;10108;23428;29723;30534;38645,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00672620;NCT00672958;NCT00707980;NCT00735709;NCT01152996;NCT01153009;NCT01163266;NCT01179516;NCT01255787;NCT01355081;NCT01491035;NCT02389816;NCT02845349;NCT02871297;NCT03053362;NCT03108625;NCT03485274;NCT03598868;NCT03855865;NCT04498897;NCT05014919;NCT05104918;NCT05814640,PHASE1|PHASE2;PHASE2;PHASE2|PHASE3;PHASE3,,,,23,10.381
483fdd3482ac687bf8a2,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,74,ziprasidone,DB00246,HTR2A; CHRM2; DRD2; HTR1A; SLC6A4; HTR2C; DRD1; ADRA2A; DRD3; HTR1B; HTR7; HTR1D; 1816; HTR3A,3356; 1129; 1813; 3350; 6532; 3358; 1812; 150; 1814; 3351; 3363; 3352; 1816; 3359,4993;9873;17583;17927;22625;27822;29323;29888;30119;32332;35499;38484;43138;46258,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00421954;NCT00483548;NCT00555997;NCT00633399;NCT02374567,PHASE2;PHASE3,,,,5,8.35
aa6d589e4c9a1acb261e,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,184,zolpidem,DB00425,GABRA3; GABRB3,2556; 2562,24668;37789,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,21.813
0ec90f25595ade9ce30c,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,1260,zuclopenthixol,DB01624,DRD2; HTR2A; ADRA2A; DRD1; 1816,1813; 3356; 150; 1812; 1816,19380;23681;28258;32726;46389,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,8.054
0b6e90823e26241bd2b2,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,1018,Dehydroepiandrosterone,DB01708,ESR2,2100,6436,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00001487,PHASE2,,,,1,17.294
ddf75a3c8844282064ac,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,159,SULPIRIDE,DB00391,DRD2; DRD3,1813; 1814,17623;18047,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,5.328
7ccbfeae030b9887bc1e,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,814,Sertindole,DB06144,DRD2; HTR2A; HTR2C; ADRA1A,1813; 3356; 3358; 148,5280;18908;23340;44643,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,4.592
d2373fcd04bb239946b6,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,1263,Thioridazine,DB00679,DRD2; HTR2A; ADRA1A,1813; 3356; 148,19396;23692;44722,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,5.967
8f8fdd245fd932ed21a7,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,115,amitriptyline,DB00321,CHRM3; HTR2A; HTR1A; ADRA1A; SLC6A4; HTR2C; SLC6A2; HTR1B,1131; 3356; 3350; 148; 6532; 3358; 6530; 3351,5014;9911;21205;22662;29355;30148;38802;44423,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00351910;NCT01049347;NCT02014363;NCT02374567,PHASE2;PHASE3,,,,4,6.063
83e9bec649a64111a392,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,152,amlodipine,DB00381,CACNA1C,775,748,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01557153,PHASE3,,,,1,17.338
75591bacc1ced0262beb,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,686,aripiprazole,DB01238,DRD2; HTR2A; CHRM3; HTR1A; ADRA1A; DRD3; HTR2C; DRD4; HTR3A,1813; 3356; 1131; 3350; 148; 1814; 3358; 1815; 3359,5246;17759;18729;19600;21681;23201;29613;43237;44611,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00276978;NCT00556140;NCT01111539;NCT01111552;NCT01111565;NCT01123707;NCT01386086;NCT01655706;NCT02374567;NCT05814640,PHASE1|PHASE2;PHASE3,,,,10,4.198
3ebfdadd5b5b8ddb0e8b,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,826,asenapine,DB06216,DRD2; HTR2A; HTR1A; ADRA1A; HTR2C; DRD3; HTR1B; DRD4,1813; 3356; 3350; 148; 3358; 1814; 3351; 1815,5294;10101;17806;18944;19628;23366;29694;44649,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01807741,PHASE2,,,,1,4.474
0a218ada09aa42a2e904,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,496,aspirin,DB00945,PTGS2,5743,11697,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01429272,PHASE3,,,,1,2.398
2086ba372427ed33d277,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,1180,benperidol,DB12867,DRD2,1813,19159,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,6.683
d80493dfd40cbd5a2783,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,418,biperiden,DB00810,CHRM3,1131,21541,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,7.954
b0b49e3e3ffed2ecccde,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,1183,bromperidol,DB12401,DRD2,1813,19196,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,5.798
940209b2e904432d41e3,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,813,cariprazine,DB06016,DRD2; HTR2A; HTR1A; DRD3,1813; 3356; 3350; 1814,17792;18890;23327;29678,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00852202;NCT01396447;NCT01469377;NCT01715805;NCT01838876;NCT02670538;NCT02670551;NCT03573297;NCT03738215;NCT03739203;NCT04777357,PHASE2;PHASE3,,,,11,6.26
0d652e245046d28305ff,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,218,celecoxib,DB00482,PTGS2,5743,10787,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02703363;NCT02726659;NCT05644301,PHASE3,,,,3,6.16
65d9a4b80cfaae6639a8,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,687,chlorprothixene,DB01239,DRD2; HTR2A; CHRM3; DRD3; HTR2C,1813; 3356; 1131; 1814; 3358,5252;17764;18746;21691;23212,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,4.829
659362fcc0493e1fb186,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,690,clomipramine,DB01242,HTR2A; SLC6A4; HTR2C; SLC6A2,3356; 6532; 3358; 6530,5258;23223;30429;38995,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,5.652
410cf72b2b01e6cbba3b,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,141,clozapine,DB00363,DRD2; CHRM3; HTR2A; HTR1A; DRD3; HTR2C; ADRA1A; HTR1B; HTR3A,1813; 1131; 3356; 3350; 1814; 3358; 148; 3351; 3359,5026;9924;17609;18012;21236;22686;29369;43150;44428,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567;NCT05603104,PHASE3,,,,2,4.728
318c83ff461d5047bc9c,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,241,cyclophosphamide,DB00531,CYP2D6; CYP2C19,1565; 1557,33159;40234,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00424203,PHASE2,,,,1,31.125
48923d3731360105e864,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,628,desipramine,DB01151,DRD2; CHRM3; HTR2A; HTR1A; ADRA1A; SLC6A4; SLC6A2; HTR2C,1813; 1131; 3356; 3350; 148; 6532; 6530; 3358,5210;18621;21649;23149;29580;30399;38960;44590,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00329147;NCT00338962;NCT00366652,PHASE3,,,,3,3.798
88e78091b6402cffd9fa,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,274,diclofenac,DB00586,PTGS2,5743,11030,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01413854,PHASE1|PHASE2,,,,1,4.398
8358fa67bc531dc3e5cd,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,437,donepezil,DB00843,HTR2A,3356,22989,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,9.829
e118d5524e647081fe49,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,623,doxepin,DB01142,DRD2; HTR2A; CHRM3; HTR1A; SLC6A4; ADRA1A; SLC6A2; HTR2C,1813; 3356; 1131; 3350; 6532; 148; 6530; 3358,5197;18604;21639;23124;29565;30380;38949;44584,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,3.983
86e04359aaeb3585e220,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,400,estradiol,DB00783,ESR2,2100,6338,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00001481;NCT01126801;NCT01308814;NCT03689543,PHASE2;PHASE2|PHASE3,,,,4,18.25
cf94f7b17957a52c73b4,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,460,flupentixol,DB00875,DRD2; HTR2A; ADRA1A; DRD3,1813; 3356; 148; 1814,17699;18443;23016;44549,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,5.654
8fc8fb9f6ee9183a27b8,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,296,fluphenazine,DB00623,DRD2; HTR2A; HTR2C,1813; 3356; 3358,5117;18299;22875,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,4.211
873a9148104e0f54abf0,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,785,fluspirilene,DB04842,DRD2; HTR2A; HTR1A,1813; 3356; 3350,18835;23288;29653,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,6.112
96e4541599e2ee4f24ef,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,27,fluvoxamine,DB00176,SLC6A4,6532,30065,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567;NCT04160377,PHASE2;PHASE3,,,,2,11.43
cfb79e0d10977fc3f5cd,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,535,gabapentin,DB00996,CACNA1C,775,840,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00654953;NCT02374567,PHASE2;PHASE3,,,,2,13.921
daca720e1fbeb0dc0d8b,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,229,haloperidol,DB00502,DRD2; HTR2A; HTR1A; DRD3; DRD4,1813; 3356; 3350; 1814; 1815,17665;18171;19495;22798;29409,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,3.71
eb518afb4121806f60fe,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,567,ibuprofen,DB01050,PTGS2,5743,12063,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02507219,PHASE2|PHASE3,,,,1,3.986
4a4f55c3bc484557b75f,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,204,imipramine,DB00458,DRD2; CHRM3; HTR2A; HTR1A; ADRA1A; SLC6A4; SLC6A2; HTR2C,1813; 1131; 3356; 3350; 148; 6532; 6530; 3358,5069;18136;21334;22762;29393;30209;38839;44455,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00296725;NCT02374567,PHASE1|PHASE2;PHASE3,,,,2,3.429
09a61f9c1cfe10648733,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,259,lamotrigine,DB00555,DRD2; HTR2A; ADRA1A,1813; 3356; 148,18244;22837;44470,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00224510;NCT00475137;NCT00652171;NCT01042496;NCT02374567,PHASE2;PHASE3,,,,5,3.126
67b5982831623a34f977,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,1214,levomepromazine,DB01403,DRD2; HTR2A; CHRM3; HTR2C; ADRA1A; DRD3; DRD4,1813; 3356; 1131; 3358; 148; 1814; 1815,5369;17856;19252;19656;21865;23601;44708,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,3.871
7a0221a906093ebce243,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,876,lurasidone,DB08815,DRD2; HTR2A; HTR1A,1813; 3356; 3350,18979;23391;29709,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00868699;NCT00868959;NCT01284517;NCT01421134;NCT01423253;NCT02046369,PHASE3,,,,6,4.101
3d07ac8eeeabb2c0ccb4,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,490,maprotiline,DB00934,DRD2; HTR2A; CHRM3; ADRA1A; HTR2C; SLC6A2,1813; 3356; 1131; 148; 3358; 6530,5174;18496;21563;23056;38915;44560,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,3.432
0e5473be480f07bb6f98,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,1061,memantine,DB01043,DRD2; HTR3A,1813; 3359,19047;43263,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01876823;NCT02374567,PHASE2|PHASE3;PHASE3,,,,2,6.532
e14b783b64d36df5b0a2,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,181,methylphenidate,DB00422,SLC6A4; SLC6A2,6532; 6530,30187;38825,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00246233;NCT01497548;NCT05474846,PHASE2|PHASE3;PHASE3,,,,3,12.615
b635fb093604c761c4f5,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,430,mifepristone,DB00834,NR3C1,2908,2963,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00128479;NCT00128505;NCT00130676;NCT00146523;NCT00208156;NCT00637494;NCT00725270;NCT05217758,PHASE2;PHASE2|PHASE3;PHASE3,,,,8,9.326
78bbadaf1947b489d29d,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,797,milnacipran,DB04896,SLC6A4; SLC6A2,6532; 6530,30451;39030,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00225511;NCT02783430,PHASE2|PHASE3;PHASE3,,,,2,12.346
b332e9a99eeff43c7a5b,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,547,minocycline,DB01017,VEGFA,7422,22114,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01403662;NCT01429272;NCT01809340;NCT02456948;NCT02703363;NCT03947827;NCT06207760,PHASE2;PHASE3,,,,7,46.422
f1cb5a928102e530f5c6,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,638,moclobemide,DB01171,MAOB; MAOA,4129; 4128,37230;41069,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,18.092
f6dc800836086cec4df8,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,1071,nicergoline,DB00699,ADRA1A,148,44688,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,10.905
bcff103b4df786da6db1,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,245,nortriptyline,DB00540,DRD2; CHRM3; HTR2A; HTR1A; SLC6A4; SLC6A2; ADRA1A; HTR2C; ADRB3,1813; 1131; 3356; 3350; 6532; 6530; 148; 3358; 155,5095;18208;21378;22811;27188;29417;30247;38858;44462,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00062738;NCT02374567;NCT03652870,PHASE2;PHASE3,,,,3,3.858
f447047db01b3a25da73,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,707,paliperidone,DB01267,DRD2; HTR2A; HTR1A; ADRA1A; DRD3; HTR2C; DRD4; CYP2D6,1813; 3356; 3350; 148; 1814; 3358; 1815; 1565,5266;17770;18763;19606;23236;29620;40254;44617,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,3.874
67eb15d34fa22a4a2009,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,111,paracetamol,DB00316,PTGS2,5743,10482,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT04028596,PHASE2,,,,1,5.249
06e9060af6e0cff9b5a0,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,415,pentoxifylline,DB00806,TNF,7124,13894,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01625845;NCT05324735,PHASE1|PHASE2;PHASE2,,,,2,5.778
2c6b4045475473a18bff,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,442,perphenazine,DB00850,DRD2; HTR2A; HTR2C,1813; 3356; 3358,5167;18425;23003,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,4.17
093bcf7bdcf4cd7dcbcd,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,595,pimozide,DB01100,DRD2; HTR2A; HTR1A; DRD3,1813; 3356; 3350; 1814,17722;18586;23110;29556,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,6.691
4a267c12052c7a16d5bb,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,506,pindolol,DB00960,HTR2A; HTR1A; HTR1B; ADRB3,3356; 3350; 3351; 155,10040;23069;27217;29523,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00931775,PHASE2,,,,1,6.155
077db9e6fdc18b2ec2e0,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,617,pioglitazone,DB01132,MAOB,4129,41039,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00671515,PHASE2,,,,1,18.711
c7abb247b3149a307887,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,1225,pipamperone,DB09286,DRD2; HTR2A; ADRA1A; HTR1A; DRD3,1813; 3356; 148; 3350; 1814,17862;19269;23613;29822;44710,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01312922;NCT02374567,PHASE3,,,,2,5.131
0adc31c77a98c8e6ab55,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,174,pramipexole,DB00413,DRD2; HTR2A; HTR1A; HTR2C; DRD3; HTR1B; DRD4,1813; 3356; 3350; 3358; 1814; 3351; 1815,5046;9939;17636;18081;19467;22723;29384,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00086307;NCT05355337;NCT05825235,PHASE2;PHASE3,,,,3,6.059
18569199381a51cc1f5c,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,62,pregabalin,DB00230,CACNA1C,775,719,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,16.63
5f7141be46b072a5d3de,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,163,progesterone,DB00396,NR3C1; 4306,2908; 4306,2783;44845,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00001481,PHASE2,,,,1,8.508
689eb24922280923d143,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,579,promethazine,DB01069,DRD2; HTR2A; CHRM3; ADRA1A,1813; 3356; 1131; 148,18568;21618;23097;44576,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,4.569
a0582e56872aa1f4641e,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,677,quetiapine,DB01224,DRD2; CHRM3; HTR2A; HTR1A; ADRA1A; DRD3; HTR2C; SLC6A2; HTR1B; HTR3A,1813; 1131; 3356; 3350; 148; 1814; 3358; 6530; 3351; 3359,5240;10080;17745;18675;21660;23189;29606;38990;43227;44609,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00174603;NCT00351910;NCT00388973;NCT00681668;NCT00751504;NCT00953108;NCT02374567;NCT02720198;NCT04521478;NCT05603104;NCT05973786,PHASE2;PHASE3,,,,11,4.037
1723aa8aa9ec8630a280,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,367,risperidone,DB00734,DRD2; HTR2A; HTR1A; ADRA1A; DRD3; HTR2C; HTR1B; DRD4,1813; 3356; 3350; 148; 1814; 3358; 3351; 1815,5154;9994;17694;18391;19525;22951;29491;44520,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00044681;NCT00095134;NCT00174577;NCT00174590;NCT00206765;NCT00640562;NCT01282632;NCT02374567,PHASE1|PHASE2;PHASE2;PHASE3,,,,8,3.523
33cedda08025b1c432ba,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,376,scopolamine,DB00747,CHRM3,1131,21486,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00369915;NCT01312844;NCT04211961,PHASE2,,,,3,4.649
32ab891c0733fb41dd2d,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,597,sertraline,DB01104,SLC6A4,6532,30348,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00026637;NCT00043550;NCT00056472;NCT00078286;NCT00080158;NCT00143091;NCT00158990;NCT00179283;NCT00232167;NCT00232284;NCT00233103;NCT00275197;NCT00276900;NCT00276965;NCT00302068;NCT00351910;NCT00602355;NCT00636246;NCT00654953;NCT00857584;NCT00946998;NCT01033084;NCT01098318;NCT01360866;NCT01407094;NCT01703039;NCT02122393;NCT02374567;NCT02469545;NCT02565316;NCT02917122;NCT03414931;NCT03852160;NCT04476030;NCT04637620;NCT05603104;NCT05814640;NCT05950061;NCT05973786;NCT06408246;NCT06827431;NCT07645157,PHASE1|PHASE2;PHASE2;PHASE2|PHASE3;PHASE3,,,,42,10.106
4cf2b7f5dffa7afb292c,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,297,testosterone,DB00624,4306,4306,44890,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01121211,PHASE2,,,,1,18.216
d95bb8185f724e0d1662,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,363,trimipramine,DB00726,DRD2; CHRM3; HTR2A; SLC6A4; HTR1A; ADRA1A; SLC6A2; HTR2C; HTR3A,1813; 1131; 3356; 6532; 3350; 148; 6530; 3358; 3359,5147;18373;21475;22938;29483;30307;38889;43186;44516,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,4.636
49c1f8df53dbc30392f3,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,74,ziprasidone,DB00246,DRD2; HTR2A; CHRM3; HTR1A; SLC6A4; DRD3; HTR2C; HTR1B; ADRA1A; DRD4; HTR3A,1813; 3356; 1131; 3350; 6532; 1814; 3358; 3351; 148; 1815; 3359,4992;9872;17582;17926;19427;21184;22624;29322;30118;43137;44417,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00421954;NCT00483548;NCT00555997;NCT00633399;NCT02374567,PHASE2;PHASE3,,,,5,4.182
627c40fef3f6ebe7262d,automatic_phase2_3,psychiatric_mood,161,"Depressive Disorder, Major",D003865,1260,zuclopenthixol,DB01624,DRD2; HTR2A; ADRA1A,1813; 3356; 148,19379;23680;44720,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,4.124
8ccd5637da8187b566b5,manual_review,breast_oncology,6,Breast Neoplasms,D001943,1213,lasofoxifene,DB06202,ESR1,2099,2296,strong,broader_category,NCT01042379;NCT03781063,PHASE2,RECRUITING;COMPLETED,https://clinicaltrials.gov/study/NCT01042379;https://clinicaltrials.gov/study/NCT03781063,"Lasofoxifene is an active Phase II intervention in breast-cancer studies; the completed study concerns the narrower ER-positive, HER2-negative, ESR1-mutant subtype.",,7.568944844124701
e3206cb5a700c2f9e1c3,manual_review,neurological_seizure,112,Seizures,D012640,427,diazepam,DB00829,GABRA1; 2566; GABRB3; GABRA5; GABRD,2554; 2566; 2562; 2558; 2563,8350;24756;33823;43018;45254,strong,broader_category,NCT00004297;NCT00326612;NCT02904265,PHASE3;PHASE2;PHASE2|PHASE3,COMPLETED;TERMINATED,https://clinicaltrials.gov/study/NCT00004297;https://clinicaltrials.gov/study/NCT00326612;https://clinicaltrials.gov/study/NCT02904265,Diazepam is an active comparator or treatment in Phase II/III seizure-spectrum trials; status epilepticus and epilepsy are narrower seizure-spectrum conditions.,,8.573141486810552
a202c2e53faa42c33557,manual_review,prostate_oncology,2,Prostatic Neoplasms,D011471,267,propranolol,DB00571,ADRB2,154,26436,strong,exact_or_named_subtype,NCT05679193,PHASE2,COMPLETED,https://clinicaltrials.gov/study/NCT05679193,Propranolol is the active perioperative intervention in a Phase II prostate-cancer recurrence study that began in 2023.,,2.72674717368962
b5a4dc62ed1a9e89e2ad,manual_review,psychiatric_mood,162,Depressive Disorder,D003866,813,cariprazine,DB06016,DRD2; HTR2A; HTR1A; DRD3,1813; 3356; 3350; 1814,17793;18891;23328;29679,strong,broader_category,NCT01469377;NCT01715805;NCT03738215;NCT03739203,PHASE2;PHASE3,COMPLETED,https://clinicaltrials.gov/study/NCT01469377;https://clinicaltrials.gov/study/NCT01715805;https://clinicaltrials.gov/study/NCT03738215;https://clinicaltrials.gov/study/NCT03739203,MDD is a clinically narrower diagnosis within the broader MS Depressive Disorder node; cariprazine is the active adjunctive intervention in Phase II/III efficacy studies.,,9.92848578280233
